market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Los Angeles Lakers,Los Angeles Lakers,Memphis Grizzlies,2026-01-02,0.060348288676919326,-169.0,0.6282527881040892,,,,,,High
TOTAL,Under,Los Angeles Lakers,Memphis Grizzlies,2026-01-02,,,,-13.18768310546875,241.0,,,227.81231689453125,High
ML,Brooklyn Nets,Washington Wizards,Brooklyn Nets,2026-01-02,0.3103184326688613,112.27272727272728,0.47109207708779444,,,,,,High
ATS,Brooklyn Nets,Washington Wizards,Brooklyn Nets,2026-01-02,,,,-4.5374836921691895,3.5,-1.0374836921691897,3.5,,High
TOTAL,Under,Washington Wizards,Brooklyn Nets,2026-01-02,,,,-1.840072631835909,224.0,,,222.1599273681641,Low
ML,Indiana Pacers,Indiana Pacers,San Antonio Spurs,2026-01-02,1.0145388986703667,171.36363636363637,0.3685092127303182,,,,,,High
ATS,Indiana Pacers,Indiana Pacers,San Antonio Spurs,2026-01-02,,,,13.933509826660156,5.0,8.933509826660156,-5.0,,High
TOTAL,Under,Indiana Pacers,San Antonio Spurs,2026-01-02,,,,-9.531784057617188,238.5,,,228.9682159423828,High
ML,Denver Nuggets,Cleveland Cavaliers,Denver Nuggets,2026-01-02,1.2576218170851035,567.0909090909091,0.14990460615971654,,,,,,High
ATS,Denver Nuggets,Cleveland Cavaliers,Denver Nuggets,2026-01-02,,,,-10.276074171066284,14.0,3.723925828933716,14.0,,High
TOTAL,Under,Cleveland Cavaliers,Denver Nuggets,2026-01-02,,,,-9.284072875976562,239.5,,,230.21592712402344,High
ML,Sacramento Kings,Phoenix Suns,Sacramento Kings,2026-01-02,2.773236451468117,512.0,0.16339869281045752,,,,,,High
ATS,Sacramento Kings,Phoenix Suns,Sacramento Kings,2026-01-02,,,,-14.493080615997314,13.5,-0.9930806159973145,13.5,,High
TOTAL,Under,Phoenix Suns,Sacramento Kings,2026-01-02,,,,-2.421844482421932,226.0,,,223.57815551757807,Medium
ML,Golden State Warriors,Golden State Warriors,Oklahoma City Thunder,2026-01-02,1.0324827262036314,471.3636363636364,0.17501988862370724,,,,,,High
ATS,Golden State Warriors,Golden State Warriors,Oklahoma City Thunder,2026-01-02,,,,10.83256459236145,13.5,-2.66743540763855,-13.5,,High
ML,Portland Trail Blazers,New Orleans Pelicans,Portland Trail Blazers,2026-01-02,0.1554295526035307,-155.36363636363637,0.6084015663937344,,,,,,High
ATS,Portland Trail Blazers,New Orleans Pelicans,Portland Trail Blazers,2026-01-02,,,,-2.820056915283203,-3.5,-6.320056915283203,-3.5,,Medium
TOTAL,Under,New Orleans Pelicans,Portland Trail Blazers,2026-01-02,,,,-14.574630737304688,240.5,,,225.9253692626953,High
ML,Atlanta Hawks,New York Knicks,Atlanta Hawks,2026-01-02,0.17215327556570914,213.8181818181818,0.3186558516801854,,,,,,High
ATS,Atlanta Hawks,New York Knicks,Atlanta Hawks,2026-01-02,,,,-4.908481240272522,6.5,1.591518759727478,6.5,,High
TOTAL,Under,New York Knicks,Atlanta Hawks,2026-01-02,,,,-12.38592529296875,241.5,,,229.11407470703125,High
ML,Milwaukee Bucks,Milwaukee Bucks,Charlotte Hornets,2026-01-02,0.20139855597280315,-225.0909090909091,0.692393736017897,,,,,,High
ATS,Milwaukee Bucks,Milwaukee Bucks,Charlotte Hornets,2026-01-02,,,,10.384718894958496,-5.5,15.884718894958496,5.5,,High
TOTAL,Under,Milwaukee Bucks,Charlotte Hornets,2026-01-02,,,,-4.505432128906278,231.5,,,226.99456787109372,High
ML,Chicago Bulls,Chicago Bulls,Orlando Magic,2026-01-02,0.6896490716318955,162.0,0.3816793893129771,,,,,,High
ATS,Chicago Bulls,Chicago Bulls,Orlando Magic,2026-01-02,,,,7.705657958984375,5.0,2.705657958984375,-5.0,,High
TOTAL,Under,Chicago Bulls,Orlando Magic,2026-01-02,,,,-9.1668701171875,233.5,,,224.3331298828125,High
