game_id,team,player_id,player_name,prob_first_basket
0022500494,CLE,1628378,Donovan Mitchell,0.1216447189690982
0022500494,CLE,1630596,Evan Mobley,0.11660516034024657
0022500494,CLE,1629636,Darius Garland,0.10003194118796435
0022500494,CLE,1629631,De'Andre Hunter,0.08714590559854199
0022500494,CLE,1642281,Jaylon Tyson,0.0857974369863941
0022500494,DET,1630595,Cade Cunningham,0.13419932194002443
0022500494,DET,1629130,Duncan Robinson,0.09707255653121555
0022500494,DET,1631105,Jalen Duren,0.0907255273398046
0022500494,DET,202699,Tobias Harris,0.08570978573011877
0022500494,DET,1641709,Ausar Thompson,0.08106764537659157
0022500495,ORL,1630217,Desmond Bane,0.11213548059477196
0022500495,ORL,1630532,Franz Wagner,0.1094128155802867
0022500495,ORL,1631094,Paolo Banchero,0.10890269914292376
0022500495,ORL,1628976,Wendell Carter Jr.,0.09375029135962108
0022500495,ORL,1641710,Anthony Black,0.09150096672223108
0022500495,IND,1627783,Pascal Siakam,0.11259547457151091
0022500495,IND,1631097,Bennedict Mathurin,0.10310515584490264
0022500495,IND,1629614,Andrew Nembhard,0.10064378303984761
0022500495,IND,1630174,Aaron Nesmith,0.08774890473670918
0022500495,IND,1630167,Obi Toppin,0.08020442840719519
0022500496,BKN,1629008,Michael Porter Jr.,0.11489980084605905
0022500496,BKN,1629651,Nic Claxton,0.09909612697880303
0022500496,BKN,1641730,Noah Clowney,0.08852537015869576
0022500496,BKN,1629611,Terance Mann,0.0790919750121762
0022500496,BKN,1630560,Cam Thomas,0.07827801852291334
0022500496,DEN,1627750,Jamal Murray,0.12900736464653662
0022500496,DEN,203999,Nikola Jokić,0.12453828771300537
0022500496,DEN,1629661,Cameron Johnson,0.10174714851124825
0022500496,DEN,1631128,Christian Braun,0.09525637005051536
0022500496,DEN,203932,Aaron Gordon,0.08955953756004706
0022500497,MIA,203952,Andrew Wiggins,0.10868704508356014
0022500497,MIA,1629639,Tyler Herro,0.10463790774061375
0022500497,MIA,1626181,Norman Powell,0.10279895925599308
0022500497,MIA,1628389,Bam Adebayo,0.10249373683661092
0022500497,MIA,1630558,Davion Mitchell,0.09744220923607658
0022500497,NOP,1630530,Trey Murphy III,0.12689163243871243
0022500497,NOP,1630180,Saddiq Bey,0.09599343163704151
0022500497,NOP,1629627,Zion Williamson,0.08908026756245296
0022500497,NOP,1629673,Jordan Poole,0.08598740510446927
0022500497,NOP,1630529,Herbert Jones,0.08598740510446927
0022500498,WAS,1642273,Kyshawn George,0.10434578663629514
0022500498,WAS,203468,CJ McCollum,0.10015548715610081
0022500498,WAS,1642259,Alex Sarr,0.08677641605593868
0022500498,WAS,1642267,Bub Carrington,0.0799850866310153
0022500498,WAS,1641731,Bilal Coulibaly,0.0783964998707892
0022500498,MIN,1630162,Anthony Edwards,0.12280797258899502
0022500498,MIN,203944,Julius Randle,0.1160341747632789
0022500498,MIN,1630183,Jaden McDaniels,0.10543648993919137
0022500498,MIN,203497,Rudy Gobert,0.10373192770993146
0022500498,MIN,1628978,Donte DiVincenzo,0.102330158648464
0022500499,PHX,1626164,Devin Booker,0.12368884925380687
0022500499,PHX,1628960,Grayson Allen,0.10618865272496004
0022500499,PHX,1628415,Dillon Brooks,0.10506033742097412
0022500499,PHX,1626220,Royce O'Neale,0.09682560620640271
0022500499,PHX,1631221,Collin Gillespie,0.09013655884869352
0022500499,OKC,1628983,Shai Gilgeous-Alexander,0.11819843559401286
0022500499,OKC,1631114,Jalen Williams,0.09644225863881815
0022500499,OKC,1631096,Chet Holmgren,0.09238721695190463
0022500499,OKC,1629652,Luguentz Dort,0.08590261026778809
0022500499,OKC,1641717,Cason Wallace,0.08516947409263882
0022500500,SAC,1631099,Keegan Murray,0.1265839238895857
0022500500,SAC,1627734,Domantas Sabonis,0.10848535477608315
0022500500,SAC,201942,DeMar DeRozan,0.10824551154386185
0022500500,SAC,203897,Zach LaVine,0.10630337319128058
0022500500,SAC,201566,Russell Westbrook,0.08486340938258673
0022500500,MIL,1629645,Kevin Porter Jr.,0.1093822314131451
0022500500,MIL,1631157,Ryan Rollins,0.0992488526624969
0022500500,MIL,1631260,AJ Green,0.0872071197622595
0022500500,MIL,203507,Giannis Antetokounmpo,0.08509809791912598
0022500500,MIL,1626167,Myles Turner,0.08458212545957437
0022500501,LAL,1629029,Luka Dončić,0.13124953825663935
0022500501,LAL,1630559,Austin Reaves,0.12470380077234178
0022500501,LAL,2544,LeBron James,0.11201705284774033
0022500501,LAL,1629060,Rui Hachimura,0.10875545306709024
0022500501,LAL,1629028,Deandre Ayton,0.09169940891434715
0022500501,MEM,1628991,Jaren Jackson Jr.,0.09609192308677769
0022500501,MEM,1629630,Ja Morant,0.08660722263035889
0022500501,MEM,1630583,Santi Aldama,0.08491571006681721
0022500501,MEM,1642377,Jaylen Wells,0.08313927268131391
0022500501,MEM,1642907,Cedric Coward,0.08082061767657346
