market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Utah Jazz,Utah Jazz,Los Angeles Lakers,2025-12-18,0.027335734797591993,259.09090909090907,0.2784810126582279,,,,,,Medium
TOTAL,Under,Utah Jazz,Los Angeles Lakers,2025-12-18,,,,-9.897216796875,244.0,,,234.102783203125,High
ML,Atlanta Hawks,Charlotte Hornets,Atlanta Hawks,2025-12-18,0.09423472306964475,-208.63636363636363,0.6759941089837997,,,,,,High
ATS,Atlanta Hawks,Charlotte Hornets,Atlanta Hawks,2025-12-18,,,,-3.2498855590820312,-5.5,-8.749885559082031,-5.5,,High
TOTAL,Under,Charlotte Hornets,Atlanta Hawks,2025-12-18,,,,-9.448043823242188,238.5,,,229.0519561767578,High
ML,Golden State Warriors,Phoenix Suns,Golden State Warriors,2025-12-18,0.20414213372838363,-125.63636363636364,0.556809024979855,,,,,,High
ATS,Golden State Warriors,Phoenix Suns,Golden State Warriors,2025-12-18,,,,-2.773223876953125,-1.5,-4.273223876953125,-1.5,,Medium
TOTAL,Under,Phoenix Suns,Golden State Warriors,2025-12-18,,,,-9.49212646484375,231.0,,,221.50787353515625,High
ML,Sacramento Kings,Portland Trail Blazers,Sacramento Kings,2025-12-18,0.3404346597408444,277.0,0.26525198938992045,,,,,,High
ATS,Sacramento Kings,Portland Trail Blazers,Sacramento Kings,2025-12-18,,,,-6.32211971282959,9.0,2.67788028717041,9.0,,High
TOTAL,Under,Portland Trail Blazers,Sacramento Kings,2025-12-18,,,,-14.471694946289091,238.5,,,224.0283050537109,High
ML,Washington Wizards,San Antonio Spurs,Washington Wizards,2025-12-18,1.2293798019754452,670.5454545454545,0.12977819726285986,,,,,,High
ATS,Washington Wizards,San Antonio Spurs,Washington Wizards,2025-12-18,,,,-7.68179988861084,14.5,6.81820011138916,14.5,,High
TOTAL,Under,San Antonio Spurs,Washington Wizards,2025-12-18,,,,-17.168609619140653,241.0,,,223.83139038085935,High
ML,Orlando Magic,Denver Nuggets,Orlando Magic,2025-12-18,0.1884293747687399,222.54545454545453,0.31003382187147693,,,,,,High
ATS,Orlando Magic,Denver Nuggets,Orlando Magic,2025-12-18,,,,-5.103258967399597,7.0,1.8967410326004028,7.0,,High
TOTAL,Under,Denver Nuggets,Orlando Magic,2025-12-18,,,,-11.566467285156278,237.0,,,225.43353271484372,High
ML,New Orleans Pelicans,New Orleans Pelicans,Houston Rockets,2025-12-18,0.18556400035268106,322.90909090909093,0.23645743766122096,,,,,,High
ATS,New Orleans Pelicans,New Orleans Pelicans,Houston Rockets,2025-12-18,,,,2.093639373779297,9.5,-7.406360626220703,-9.5,,Medium
TOTAL,Under,New Orleans Pelicans,Houston Rockets,2025-12-18,,,,-3.3292541503906534,233.5,,,230.17074584960935,Medium
ML,Milwaukee Bucks,Milwaukee Bucks,Toronto Raptors,2025-12-18,1.107896417283501,169.45454545454547,0.3711201079622132,,,,,,High
ATS,Milwaukee Bucks,Milwaukee Bucks,Toronto Raptors,2025-12-18,,,,16.80510711669922,5.0,11.80510711669922,-5.0,,High
TOTAL,Over,Milwaukee Bucks,Toronto Raptors,2025-12-18,,,,11.705307006835966,219.5,,,231.20530700683597,High
ML,Indiana Pacers,Indiana Pacers,New York Knicks,2025-12-18,0.806757179999547,162.45454545454547,0.3810183581572566,,,,,,High
ATS,Indiana Pacers,Indiana Pacers,New York Knicks,2025-12-18,,,,9.893455982208252,4.5,5.393455982208252,-4.5,,High
TOTAL,Over,Brooklyn Nets,Miami Heat,2025-12-18,,,,1.8559875488280682,227.5,,,229.35598754882807,Low
ML,Los Angeles Clippers,Oklahoma City Thunder,Los Angeles Clippers,2025-12-18,2.640274404044189,923.3636363636364,0.09771697610375767,,,,,,High
ATS,Los Angeles Clippers,Oklahoma City Thunder,Los Angeles Clippers,2025-12-18,,,,-14.832060813903809,17.5,2.6679391860961914,17.5,,High
TOTAL,Over,Oklahoma City Thunder,Los Angeles Clippers,2025-12-18,,,,10.144973754882812,222.5,,,232.6449737548828,High
ATS,Dallas Mavericks,Dallas Mavericks,Detroit Pistons,2025-12-18,,,,2.59023642539978,6.5,-3.90976357460022,-6.5,,Medium
