gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id
0022300239,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (5:11 PM EST),period,start,0,0,1,0022300239
0022300239,4,PT12M00.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,0,0,0,,0,,,0,h,Jump Ball Holmgren vs. Embiid: Tip to Maxey,Jump Ball,,1,0,2,0022300239
0022300239,7,PT11M42.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,-40,22,5,Made,1,0,2,2,v,Embiid 5' Layup (2 PTS) (Harris 1 AST),Made Shot,Layup Shot,1,2,3,0022300239
0022300239,9,PT11M18.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,169,189,25,Missed,1,,,0,h,MISS Holmgren 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,4,0022300239
0022300239,10,PT11M14.00S,1,1610612755,PHI,1629001,Melton,D. Melton,0,0,0,,0,,,0,v,Melton REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,5,0022300239
0022300239,11,PT10M57.00S,1,1610612755,PHI,202699,Harris,T. Harris,-218,144,26,Missed,1,,,0,v,MISS Harris 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,6,0022300239
0022300239,12,PT10M54.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,0,0,0,,0,,,0,h,Giddey REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,7,0022300239
0022300239,13,PT10M48.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,-32,258,26,Made,1,3,2,5,h,Holmgren 26' 3PT Jump Shot (3 PTS) (Giddey 1 AST),Made Shot,Jump Shot,1,3,8,0022300239
0022300239,15,PT10M33.00S,1,1610612755,PHI,1629001,Melton,D. Melton,96,247,27,Made,1,3,5,8,v,Melton 27' 3PT Pullup Jump Shot (3 PTS) (Embiid 1 AST),Made Shot,Pullup Jump shot,1,3,9,0022300239
0022300239,16,PT10M22.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,38,16,4,Missed,1,,,0,h,MISS Holmgren 4' Driving Layup,Missed Shot,Driving Layup Shot,1,2,10,0022300239
0022300239,16,PT10M22.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,,0,,,0,v,Embiid BLOCK (1 BLK),,,1,2,11,0022300239
0022300239,18,PT10M19.00S,1,1610612755,PHI,202699,Harris,T. Harris,0,0,0,,0,,,0,v,Harris REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,12,0022300239
0022300239,19,PT10M18.00S,1,1610612755,PHI,202699,Harris,T. Harris,0,12,1,Made,1,3,7,10,v,Harris 1' Running Layup (2 PTS) (Batum 1 AST),Made Shot,Running Layup Shot,1,2,13,0022300239
0022300239,21,PT09M58.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,-36,9,4,Missed,1,,,0,h,MISS Giddey 4' Layup,Missed Shot,Layup Shot,1,2,14,0022300239
0022300239,21,PT09M58.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,0,0,0,,0,,,0,v,Maxey BLOCK (1 BLK),,,1,2,15,0022300239
0022300239,23,PT09M55.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,0,0,0,,0,,,0,h,Giddey REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,16,0022300239
0022300239,24,PT09M55.00S,1,1610612760,OKC,1641717,Wallace,C. Wallace,-9,10,1,Missed,1,,,0,h,MISS Wallace 1' Layup,Missed Shot,Layup Shot,1,2,17,0022300239
0022300239,25,PT09M53.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,,0,,,0,v,Embiid REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,18,0022300239
0022300239,26,PT09M40.00S,1,1610612755,PHI,201587,Batum,N. Batum,230,-21,0,Made,1,3,10,13,v,Batum 3PT Jump Shot (3 PTS) (Harris 2 AST),Made Shot,Jump Shot,1,3,19,0022300239
0022300239,28,PT09M26.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,4,25,3,Made,1,5,10,15,h,Giddey 3' Driving Floating Bank Jump Shot (2 PTS),Made Shot,Driving Floating Bank Jump Shot,1,2,20,0022300239
0022300239,29,PT09M13.00S,1,1610612755,PHI,1629001,Melton,D. Melton,-16,274,27,Missed,1,,,0,v,MISS Melton 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,21,0022300239
0022300239,30,PT09M09.00S,1,1610612755,PHI,201587,Batum,N. Batum,0,0,0,,0,,,0,v,Batum REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,22,0022300239
0022300239,31,PT09M09.00S,1,1610612755,PHI,201587,Batum,N. Batum,-1,20,2,Made,1,5,12,17,v,Batum 2' Putback Layup (5 PTS),Made Shot,Putback Layup Shot,1,2,23,0022300239
